"sites" "taxa" "age" "PAR" "lenght" "se" "V7"
"1705" "KLOT" "Juniperus" 1750 19.1666537890649 4 12.2450728180052 1
"1706" "KLOT" "Juniperus" 2250 13.7860005920569 7 4.06907356215405 1
"1707" "KLOT" "Juniperus" 2750 20.7035428209465 10 3.25796163058926 1
"1708" "KLOT" "Juniperus" 3250 29.4670454792864 12 5.32165466026417 1
"1709" "KLOT" "Juniperus" 3750 12.1536286057161 6 2.65406885416067 1
"1710" "KLOT" "Juniperus" 4250 20.2719273762988 4 2.89864909897455 1
"1711" "KLOT" "Juniperus" 4750 8.8894665827325 5 4.94622895496375 1
"1712" "KLOT" "Juniperus" 5250 18.6016743046722 8 3.73798660120889 1
"1713" "KLOT" "Juniperus" 5750 5.25946992377694 6 1.38329309366973 1
"1714" "KLOT" "Juniperus" 6250 3.10091409808276 4 1.7906986356989 1
"1715" "KLOT" "Juniperus" 6750 5.44207663814223 4 3.14760526599305 1
"1716" "KLOT" "Juniperus" 7250 4.30812379527851 4 2.63223030924221 1
"1717" "KLOT" "Juniperus" 7750 4.41913735281562 5 1.98559047551647 1
"1718" "KLOT" "Juniperus" 8250 4.643940233736 4 2.8659989723795 1
"1719" "KLOT" "Juniperus" 8750 6.05963690886544 5 2.07718113455186 1
"1720" "KLOT" "Juniperus" 9250 1.18729126876937 4 1.18729126876937 1
"1721" "KLOT" "Juniperus" 9750 1.4991579064502 3 0.755422970239552 1
"1722" "KLOT" "Picea" 200 734.590660614081 8 169.123165824764 3
"1723" "KLOT" "Picea" 750 1083.57746378198 4 352.168836003692 3
"1724" "KLOT" "Picea" 1250 1170.09417384497 4 140.522162783284 3
"1725" "KLOT" "Picea" 1750 1201.86037003049 4 72.3990764523147 4
"1726" "KLOT" "Picea" 2250 1101.84086099454 7 163.424099123956 3
"1727" "KLOT" "Picea" 2750 207.7956713004 10 75.1569755679585 1
"1728" "KLOT" "Picea" 3250 18.7307291884459 12 3.47934033098935 1
"1729" "KLOT" "Picea" 3750 6.90430962896384 6 0.8208837360206 1
"1730" "KLOT" "Picea" 4250 2.5439582008949 4 1.48171583416778 1
"1731" "KLOT" "Picea" 4750 4.19456343390751 5 3.03252058071766 1
"1732" "KLOT" "Picea" 5250 4.41011602597591 8 3.07774769446899 1
"1733" "KLOT" "Picea" 5750 0.890493558447987 6 0.890493558447987 1
"1734" "KLOT" "Picea" 6250 1.52771785382344 4 1.52771785382344 1
"1735" "KLOT" "Picea" 6750 1.41808938733068 4 1.41808938733068 1
"1737" "KLOT" "Picea" 7750 2.02866378428985 5 1.35731262449905 1
"1741" "KLOT" "Picea" 9750 1.83712966117917 3 0.996556267476263 1
"1742" "KLOT" "Pinus" 200 1772.65975119941 8 423.661726068358 2
"1743" "KLOT" "Pinus" 750 3390.87092047886 4 737.549603900536 3
"1744" "KLOT" "Pinus" 1250 2745.17635344055 4 575.48623540163 2
"1745" "KLOT" "Pinus" 1750 2788.018421403 4 298.515501113736 2
"1746" "KLOT" "Pinus" 2250 2751.93273655876 7 163.187661643367 2
"1747" "KLOT" "Pinus" 2750 2766.77094232749 10 223.968845353083 2
"1748" "KLOT" "Pinus" 3250 3488.90379128367 12 290.586539885638 3
"1749" "KLOT" "Pinus" 3750 3212.0125920759 6 163.958215028269 3
"1750" "KLOT" "Pinus" 4250 2688.85080668568 4 216.463997667276 2
"1751" "KLOT" "Pinus" 4750 3204.36573142105 5 280.413167393154 3
"1752" "KLOT" "Pinus" 5250 2634.46507271868 8 231.931011591136 2
"1753" "KLOT" "Pinus" 5750 2334.87534786709 6 166.01293674336 2
"1754" "KLOT" "Pinus" 6250 2252.4651578656 4 92.0776192715864 2
"1755" "KLOT" "Pinus" 6750 2375.65705714936 4 313.972421385517 2
"1756" "KLOT" "Pinus" 7250 1938.38394140003 4 385.284852997273 2
"1757" "KLOT" "Pinus" 7750 2622.13093378533 5 442.497662722945 2
"1758" "KLOT" "Pinus" 8250 3064.60532835919 4 138.103067649816 3
"1759" "KLOT" "Pinus" 8750 2353.09684489791 5 361.132561915658 2
"1760" "KLOT" "Pinus" 9250 2787.45490211441 4 137.854126654997 2
"1761" "KLOT" "Pinus" 9750 1420.85001949987 3 583.007244194688 2
"1762" "KLOT" "Poaceae" 200 179.663412006122 8 69.3953624457129 1.3
"1763" "KLOT" "Poaceae" 750 56.0472360988181 4 16.9669971784608 1.2
"1764" "KLOT" "Poaceae" 1250 12.2785219771628 4 4.23828309044549 1.1
"1765" "KLOT" "Poaceae" 1750 16.2227641687546 4 7.03540303177984 1.1
"1766" "KLOT" "Poaceae" 2250 13.3578484734767 7 4.10361258179361 1.1
"1767" "KLOT" "Poaceae" 2750 9.48723714819322 10 2.10719515190425 1.1
"1768" "KLOT" "Poaceae" 3250 15.0540067391622 12 3.16922400250259 1.1
"1769" "KLOT" "Poaceae" 3750 27.7702917009315 6 3.90745014179824 1.1
"1770" "KLOT" "Poaceae" 4250 32.0227582466588 4 15.6896603252238 1.1
"1771" "KLOT" "Poaceae" 4750 26.5337418502892 5 5.90698730971689 1.1
"1772" "KLOT" "Poaceae" 5250 19.0950560591827 8 2.8718877380716 1.1
"1773" "KLOT" "Poaceae" 5750 18.5311078493828 6 3.75437801318945 1.1
"1774" "KLOT" "Poaceae" 6250 19.5660462227423 4 4.24533475330583 1.1
"1775" "KLOT" "Poaceae" 6750 20.2777454531419 4 11.4603810711698 1.1
"1776" "KLOT" "Poaceae" 7250 33.1753628790815 4 9.16604042582513 1.1
"1777" "KLOT" "Poaceae" 7750 19.1308448473063 5 5.97632047129335 1.1
"1778" "KLOT" "Poaceae" 8250 23.1124859639347 4 8.20516444212876 1.1
"1779" "KLOT" "Poaceae" 8750 21.3651828187913 5 4.92323661793608 1.1
"1780" "KLOT" "Poaceae" 9250 34.4013639289706 4 5.17273563615909 1.1
"1781" "KLOT" "Poaceae" 9750 30.8747134850578 3 3.99971982124907 1.1
"1782" "KLOT" "Quercus" 200 9.66985597940906 8 2.74939301844946 1.1
"1783" "KLOT" "Quercus" 750 35.0391493033637 4 8.64397892089765 1.1
"1784" "KLOT" "Quercus" 1250 42.7861187051499 4 8.78575891936204 1.2
"1785" "KLOT" "Quercus" 1750 45.2438839636399 4 10.1306380355034 1.2
"1786" "KLOT" "Quercus" 2250 47.8867923476462 7 8.69133093152488 1.2
"1787" "KLOT" "Quercus" 2750 35.8083547548459 10 4.30157916351158 1.1
"1788" "KLOT" "Quercus" 3250 53.5501430286341 12 6.61988516157914 1.2
"1789" "KLOT" "Quercus" 3750 54.4748462770707 6 10.3778662459463 1.2
"1790" "KLOT" "Quercus" 4250 57.2712790966951 4 17.4504320711554 1.2
"1791" "KLOT" "Quercus" 4750 72.7942823642281 5 9.20314115007537 1.2
"1792" "KLOT" "Quercus" 5250 61.2346196693561 8 10.5525410591725 1.2
"1793" "KLOT" "Quercus" 5750 40.5925899226681 6 5.8479620434481 1.2
"1794" "KLOT" "Quercus" 6250 15.2579864725361 4 1.9392743693828 1.1
"1795" "KLOT" "Quercus" 6750 33.9577430917053 4 2.74443759067165 1.1
"1796" "KLOT" "Quercus" 7250 23.3866259579456 4 8.16802507387849 1.1
"1797" "KLOT" "Quercus" 7750 27.6460490958852 5 9.85438290272408 1.1
"1798" "KLOT" "Quercus" 8250 25.0604061057469 4 2.32576891308286 1.1
"1799" "KLOT" "Quercus" 8750 22.8442039588685 5 8.54392879793336 1.1
"1800" "KLOT" "Quercus" 9250 7.97523400318656 4 2.58022068499929 1.1
"1801" "KLOT" "Quercus" 9750 4.43358316845663 3 0.91433395023931 1.1
"1802" "KLOT" "Tilia" 200 3.16375965908504 8 3.16375965908504 1
"1804" "KLOT" "Tilia" 1250 2.81886331743041 4 1.64441395823693 1
"1805" "KLOT" "Tilia" 1750 2.3980639663749 4 1.41584955708778 1
"1806" "KLOT" "Tilia" 2250 41.9461840361792 7 8.0766303609484 2
"1807" "KLOT" "Tilia" 2750 54.1113123247991 10 8.50600744035032 2
"1808" "KLOT" "Tilia" 3250 62.6687183131483 12 4.92363503717969 2
"1809" "KLOT" "Tilia" 3750 95.7616754590654 6 23.7367085469634 2
"1810" "KLOT" "Tilia" 4250 137.259385973723 4 17.6504122296672 3
"1811" "KLOT" "Tilia" 4750 132.551247087253 5 21.5935737058144 3
"1812" "KLOT" "Tilia" 5250 131.314926534816 8 17.6420255279747 3
"1813" "KLOT" "Tilia" 5750 132.689380738525 6 14.748275989181 3
"1814" "KLOT" "Tilia" 6250 18.2317831269996 4 2.49977743957433 1
"1815" "KLOT" "Tilia" 6750 7.344574472223 4 2.79358447482023 1
"1816" "KLOT" "Tilia" 7250 3.14178537104548 4 1.81618788917515 1
"1817" "KLOT" "Tilia" 7750 2.70994357897367 5 1.97167190239368 1
"1818" "KLOT" "Tilia" 8250 2.97636287181191 4 1.71863270872252 1
"1819" "KLOT" "Tilia" 8750 1.01801994262006 5 1.01801994262006 1
"1822" "KLOT" "total_concetration" 200 4606.96695588311 7 949.115651857366 1
"1823" "KLOT" "total_concetration" 750 6564.39608800204 4 1410.0780133029 2
"1824" "KLOT" "total_concetration" 1250 6017.17595396718 4 899.181245580457 2
"1825" "KLOT" "total_concetration" 1750 6366.22354761218 4 400.374285041365 2
"1826" "KLOT" "total_concetration" 2250 6725.47316699946 7 484.995424134709 2
"1827" "KLOT" "total_concetration" 2750 6326.6249731455 10 337.496084145636 2
"1828" "KLOT" "total_concetration" 3250 7649.64971725682 12 521.374821060707 2
"1829" "KLOT" "total_concetration" 3750 7671.67282492433 6 443.08725194996 2
"1830" "KLOT" "total_concetration" 4250 7249.24505598374 4 680.174470362002 2
"1831" "KLOT" "total_concetration" 4750 8079.91237767956 5 566.120539058719 2
"1832" "KLOT" "total_concetration" 5250 7806.94583013388 8 504.399920729268 2
"1833" "KLOT" "total_concetration" 5750 6846.76598759953 6 404.845001100583 2
"1834" "KLOT" "total_concetration" 6250 7825.0307268552 4 473.494824967759 2
"1835" "KLOT" "total_concetration" 6750 8713.59024250938 4 630.821372816187 2
"1836" "KLOT" "total_concetration" 7250 7270.24560394746 4 349.90356555926 2
"1837" "KLOT" "total_concetration" 7750 5688.2462785165 5 816.002330549836 2
"1838" "KLOT" "total_concetration" 8250 7660.01314007479 4 357.510213376886 2
"1839" "KLOT" "total_concetration" 8750 5606.04240777341 5 418.519245150486 2
"1840" "KLOT" "total_concetration" 9250 5045.89162629365 4 372.154477790218 2
"1841" "KLOT" "total_concetration" 9750 2294.77484285095 3 687.457018223264 1
"1842" "MNIVA" "Abies" 200 943.442874236957 7 458.028485084254 5
"1843" "MNIVA" "Abies" 750 1122.81162638895 4 304.379973396269 6
"1844" "MNIVA" "Abies" 1250 1704.99826185588 3 370.587755273408 7
"1845" "MNIVA" "Abies" 1750 653.173237189681 3 188.823445032313 4
"1846" "MNIVA" "Abies" 2250 1226.5033448345 3 539.426276366074 6
"1847" "MNIVA" "Abies" 2750 776.828778559097 3 128.212043578758 5
"1849" "MNIVA" "Abies" 3750 1725.94660512391 4 599.47296936034 7
"1850" "MNIVA" "Abies" 4250 508.201911352354 4 94.5413970381668 4
"1851" "MNIVA" "Abies" 4750 663.804654835886 5 284.008726991965 4
"1852" "MNIVA" "Abies" 5250 127.050746553576 6 33.8930522964494 2
"1853" "MNIVA" "Abies" 5750 125.659353519701 8 36.8942842099289 2
"1854" "MNIVA" "Alnus" 200 159.136624136439 7 47.8447586224346 1
"1855" "MNIVA" "Alnus" 750 198.743739608277 4 123.366393279767 1
"1856" "MNIVA" "Alnus" 1250 781.673617376366 3 420.35728768639 2
"1857" "MNIVA" "Alnus" 1750 263.74846054753 3 117.619692643468 1
"1858" "MNIVA" "Alnus" 2250 298.262726208258 3 97.2019370829319 1
"1859" "MNIVA" "Alnus" 2750 260.614880806441 3 90.4753159541233 1
"1860" "MNIVA" "Alnus" 3250 752.412110365128 3 311.416444970496 2
"1861" "MNIVA" "Alnus" 3750 439.227781748159 4 199.466175992349 2
"1862" "MNIVA" "Alnus" 4250 170.181031245264 4 36.101811064799 1
"1863" "MNIVA" "Alnus" 4750 289.124598081067 5 153.41891443783 1
"1864" "MNIVA" "Alnus" 5250 726.340273829988 6 379.949781563939 2
"1865" "MNIVA" "Alnus" 5750 700.495059320817 8 160.585789378198 2
"1866" "MNIVA" "Betula" 200 628.82307072348 7 224.867879809868 1.3
"1867" "MNIVA" "Betula" 750 311.797570509049 4 63.5179956220769 1.2
"1868" "MNIVA" "Betula" 1250 461.3132617276 3 246.405397117772 1.3
"1869" "MNIVA" "Betula" 1750 204.555242354455 3 106.265400337111 1.2
"1870" "MNIVA" "Betula" 2250 399.691552977418 3 98.0394218778765 1.2
"1871" "MNIVA" "Betula" 2750 378.017523525155 3 149.56466609598 1.2
"1872" "MNIVA" "Betula" 3250 471.233015983494 3 142.980738295233 1.3
"1873" "MNIVA" "Betula" 3750 285.048273421041 4 170.224050134641 1.2
"1874" "MNIVA" "Betula" 4250 56.2446264622479 4 7.47314736670853 1.1
"1875" "MNIVA" "Betula" 4750 147.244099930673 5 82.0102157804891 1.1
"1876" "MNIVA" "Betula" 5250 164.332361647458 6 79.2701279256681 1.1
"1877" "MNIVA" "Betula" 5750 549.071919916577 8 148.780772349224 1.3
"1878" "MNIVA" "Carpinus" 200 34.7095157998601 7 18.4138170687482 1.3
"1879" "MNIVA" "Carpinus" 750 87.8892661045818 4 28.5823431504794 1.6
"1880" "MNIVA" "Carpinus" 1250 132.222229273326 3 86.0227828129525 1.7
"1881" "MNIVA" "Carpinus" 1750 69.1173638275913 3 53.1440629542521 1.5
"1882" "MNIVA" "Carpinus" 2250 36.4595391378503 3 14.1557530779889 1.3
"1883" "MNIVA" "Carpinus" 2750 15.7259602822062 3 7.09019302185507 1.2
"1884" "MNIVA" "Carpinus" 3250 89.1469861976214 3 38.487188293274 1.6
"1885" "MNIVA" "Carpinus" 3750 18.2521816749812 4 15.7173364652953 1.2
"1886" "MNIVA" "Carpinus" 4250 9.6888275567412 4 6.08155134648876 1.2
"1887" "MNIVA" "Carpinus" 4750 2.97203791469194 5 2.97203791469194 1.1
"1889" "MNIVA" "Carpinus" 5750 18.684171711093 8 12.5169104821074 1.2
"1890" "MNIVA" "Corylus" 200 138.240747667655 7 60.8391977636146 2
"1891" "MNIVA" "Corylus" 750 118.451013335531 4 44.6052301955667 2
"1892" "MNIVA" "Corylus" 1250 191.740069968581 3 78.9995777684069 2
"1893" "MNIVA" "Corylus" 1750 74.7933322400667 3 30.3772264046077 1
"1894" "MNIVA" "Corylus" 2250 76.8984230295875 3 23.6354379458724 1
"1895" "MNIVA" "Corylus" 2750 54.1792165838781 3 23.0827130135832 1
"1896" "MNIVA" "Corylus" 3250 226.68107751473 3 30.2077399900437 2
"1897" "MNIVA" "Corylus" 3750 237.212945901377 4 105.679425646491 2
"1898" "MNIVA" "Corylus" 4250 130.328575480905 4 28.8103584848008 2
"1899" "MNIVA" "Corylus" 4750 153.454609315297 5 46.7365726889564 2
"1902" "MNIVA" "Cyperaceae" 200 51.0692512450576 7 23.1192225614898 1
"1903" "MNIVA" "Cyperaceae" 750 27.2753403459211 4 9.51541450308988 1
"1904" "MNIVA" "Cyperaceae" 1250 18.4397788755587 3 18.4397788755587 1
"1905" "MNIVA" "Cyperaceae" 1750 28.6592993114624 3 12.8243093733265 1
"1906" "MNIVA" "Cyperaceae" 2250 15.499610227881 3 9.89530300121649 1
"1907" "MNIVA" "Cyperaceae" 2750 40.4342535844311 3 10.5582299763362 1
"1908" "MNIVA" "Cyperaceae" 3250 40.2389603610241 3 14.0675714353029 1
"1909" "MNIVA" "Cyperaceae" 3750 66.9391571956357 4 29.1669365255606 1
"1910" "MNIVA" "Cyperaceae" 4250 33.595370152298 4 15.062017026495 1
"1911" "MNIVA" "Cyperaceae" 4750 71.8897389435528 5 45.8882038788994 1
"1912" "MNIVA" "Cyperaceae" 5250 127.16862850108 6 86.6459967978803 2
"1913" "MNIVA" "Cyperaceae" 5750 418.773623252654 8 200.778838854237 3
"1914" "MNIVA" "Fagus" 200 1128.1210157665 7 451.867595326025 4
"1915" "MNIVA" "Fagus" 750 990.375459153262 4 285.577694108506 4
"1917" "MNIVA" "Fagus" 1750 545.321080286601 3 107.323318599407 3
"1918" "MNIVA" "Fagus" 2250 1014.44122063873 3 516.136663296454 4
"1919" "MNIVA" "Fagus" 2750 765.3815339699 3 165.432053362708 3
"1920" "MNIVA" "Fagus" 3250 1623.41018180178 3 601.954642849944 5
"1921" "MNIVA" "Fagus" 3750 1156.12232225362 4 501.397554703079 4
"1922" "MNIVA" "Fagus" 4250 506.952619588427 4 107.689567468761 3
"1923" "MNIVA" "Fagus" 4750 763.290711483491 5 346.066541344066 3
"1924" "MNIVA" "Fagus" 5250 1554.16685416853 6 559.257934586345 5
"1925" "MNIVA" "Fagus" 5750 1391.70294393046 8 375.42143501286 5
"1926" "MNIVA" "Fraxinus" 200 4.52796129824181 7 4.52796129824181 1.1
"1927" "MNIVA" "Fraxinus" 750 21.1423041017235 4 17.5851192199716 1.1
"1928" "MNIVA" "Fraxinus" 1250 21.8318820435384 3 12.5201115957079 1.1
"1929" "MNIVA" "Fraxinus" 1750 8.99068100358423 3 8.99068100358423 1.1
"1930" "MNIVA" "Fraxinus" 2250 4.1974564926372 3 4.1974564926372 1.1
"1931" "MNIVA" "Fraxinus" 2750 2.80167984631193 3 2.80167984631193 1.1
"1932" "MNIVA" "Fraxinus" 3250 45.8407606771101 3 23.6187795755502 1.2
"1933" "MNIVA" "Fraxinus" 3750 25.2824481542109 4 14.8018011529907 1.2
"1934" "MNIVA" "Fraxinus" 4250 10.2528821883356 4 4.14321875893684 1.1
"1935" "MNIVA" "Fraxinus" 4750 14.0902027383202 5 5.1370410503394 1.1
"1936" "MNIVA" "Fraxinus" 5250 39.524928320076 6 18.5663182804936 1.2
"1937" "MNIVA" "Fraxinus" 5750 49.7902044044275 8 22.7923036638815 1.2
"1938" "MNIVA" "Juniperus" 200 10.3134142214861 7 7.74411831364604 1.1
"1949" "MNIVA" "Juniperus" 5750 11.099507947184 8 11.099507947184 1.1
"1950" "MNIVA" "Picea" 200 1656.46735699116 7 563.666061719621 4
"1951" "MNIVA" "Picea" 750 1286.24635666154 4 402.800253134552 4
"1952" "MNIVA" "Picea" 1250 1157.4736217082 3 322.513726402982 3
"1953" "MNIVA" "Picea" 1750 694.722762979908 3 186.80552187199 2
"1954" "MNIVA" "Picea" 2250 696.337254178374 3 185.179675569884 2
"1955" "MNIVA" "Picea" 2750 774.903930050236 3 157.169434064369 3
"1956" "MNIVA" "Picea" 3250 1336.22567195901 3 422.537604845727 4
"1957" "MNIVA" "Picea" 3750 1529.84517008944 4 344.121289503968 4
"1958" "MNIVA" "Picea" 4250 1117.03130299016 4 157.615950659212 3
"1963" "MNIVA" "Pinus" 750 1073.6279540787 4 246.906261224262 1.3
"1964" "MNIVA" "Pinus" 1250 958.318485053801 3 410.921138817481 1.3
"1965" "MNIVA" "Pinus" 1750 790.788384947871 3 481.730129580612 1.3
"1966" "MNIVA" "Pinus" 2250 793.976777692196 3 199.184227953549 1.3
"1967" "MNIVA" "Pinus" 2750 402.128476196654 3 173.385067708254 1.2
"1968" "MNIVA" "Pinus" 3250 767.505689732677 3 230.143435666809 1.3
"1969" "MNIVA" "Pinus" 3750 335.145113216076 4 145.307580187021 1.2
"1970" "MNIVA" "Pinus" 4250 124.050138574552 4 34.4745599386106 1.1
"1971" "MNIVA" "Pinus" 4750 178.472320647775 5 106.695131761504 1.1
"1972" "MNIVA" "Pinus" 5250 185.315493873715 6 128.547960188067 1.1
"1973" "MNIVA" "Pinus" 5750 400.797916790247 8 140.161527183795 1.2
"1974" "MNIVA" "Poaceae" 200 242.646200793699 7 84.3144237440659 1.3
"1975" "MNIVA" "Poaceae" 750 30.5907094441805 4 15.2496834310885 1.1
"1976" "MNIVA" "Poaceae" 1250 100.767257341708 3 79.7225468970152 1.2
"1977" "MNIVA" "Poaceae" 1750 21.9700741189342 3 9.24744128735916 1.1
"1978" "MNIVA" "Poaceae" 2250 60.299355244572 3 29.4391577043723 1.2
"1979" "MNIVA" "Poaceae" 2750 83.4096146615818 3 32.2712837291298 1.2
"1980" "MNIVA" "Poaceae" 3250 123.846866671471 3 50.1759490153742 1.2
"1981" "MNIVA" "Poaceae" 3750 52.5836327570342 4 29.5530610363173 1.1
"1982" "MNIVA" "Poaceae" 4250 11.1527536398611 4 1.54158089357662 1.1
"1983" "MNIVA" "Poaceae" 4750 15.4200033669318 5 6.94231982423705 1.1
"1984" "MNIVA" "Poaceae" 5250 68.6096695389272 6 55.0800591276419 1.2
"1986" "MNIVA" "Quercus" 200 201.133053582996 7 86.2189142850079 1
"1987" "MNIVA" "Quercus" 750 154.218958643543 4 36.7512215011892 1
"1988" "MNIVA" "Quercus" 1250 234.005727940794 3 144.311669900122 1
"1989" "MNIVA" "Quercus" 1750 113.669850990508 3 40.5148734533986 1
"1990" "MNIVA" "Quercus" 2250 201.803287537252 3 102.540649145339 1
"1991" "MNIVA" "Quercus" 2750 141.533642539856 3 63.8117371966958 1
"1992" "MNIVA" "Quercus" 3250 146.203156792682 3 37.3589903913121 1
"1993" "MNIVA" "Quercus" 3750 154.369397953604 4 54.3208667674186 1
"1994" "MNIVA" "Quercus" 4250 60.2747770525206 4 20.1267733004768 1
"1995" "MNIVA" "Quercus" 4750 106.991295554354 5 39.623185493391 1
"1996" "MNIVA" "Quercus" 5250 328.607507291124 6 199.046397935208 1
"1997" "MNIVA" "Quercus" 5750 435.303894595836 8 111.059792590658 2
"1998" "MNIVA" "Tilia" 200 9.05592259648363 7 9.05592259648363 1
"1999" "MNIVA" "Tilia" 750 10.348602960171 4 3.88386138083309 1
"2000" "MNIVA" "Tilia" 1250 35.5674638182252 3 26.2254119592809 1
"2002" "MNIVA" "Tilia" 2250 4.1974564926372 3 4.1974564926372 1
"2003" "MNIVA" "Tilia" 2750 6.17492541666593 3 4.25047235419564 1
"2004" "MNIVA" "Tilia" 3250 31.0253555967842 3 31.0253555967842 1
"2005" "MNIVA" "Tilia" 3750 46.9689224162705 4 29.6894133303958 2
"2006" "MNIVA" "Tilia" 4250 12.434006200792 4 5.67406781259609 1
"2007" "MNIVA" "Tilia" 4750 17.1277920379558 5 6.72581954266306 1
"2008" "MNIVA" "Tilia" 5250 60.3623226077124 6 30.709026262873 2
"2009" "MNIVA" "Tilia" 5750 125.046200573699 8 41.2848190474902 3
"2010" "MNIVA" "total_concetration" 200 6346.73793219769 7 2018.21933668894 2
"2011" "MNIVA" "total_concetration" 750 5375.65285154533 4 1384.94165671256 2
"2012" "MNIVA" "total_concetration" 1250 8093.17771997438 3 3214.16845295845 2
"2013" "MNIVA" "total_concetration" 1750 3418.8803963678 3 954.518431532112 1
"2014" "MNIVA" "total_concetration" 2250 4752.76903921944 3 1675.92947317148 1
"2015" "MNIVA" "total_concetration" 2750 3578.2905477764 3 887.010872307008 1
"2016" "MNIVA" "total_concetration" 3250 8144.82083815944 3 2450.79057444218 2
"2017" "MNIVA" "total_concetration" 3750 5953.42116195268 4 1994.93501495113 2
"2018" "MNIVA" "total_concetration" 4250 2705.6406986923 4 395.017044952993 1
"2019" "MNIVA" "total_concetration" 4750 5376.59687644131 5 2839.25216230503 2
"2020" "MNIVA" "total_concetration" 5250 6789.10525424811 6 2857.69868341579 2
"2021" "MNIVA" "total_concetration" 5750 10315.569412281 8 2397.0052545869 2
"2023" "PRASILSKE" "Abies" 750 475.322111009882 9 43.9069903885273 3
"2024" "PRASILSKE" "Abies" 1250 1010.99258850115 9 137.952637858142 5
"2025" "PRASILSKE" "Abies" 1750 1025.17275198975 10 62.8613105536894 5
"2026" "PRASILSKE" "Abies" 2250 961.255283858852 7 100.983049789587 5
"2027" "PRASILSKE" "Abies" 2750 929.869345060465 5 94.3099180534962 5
"2028" "PRASILSKE" "Abies" 3250 1022.66269843715 5 117.218186647837 5
"2029" "PRASILSKE" "Abies" 3750 851.994833260798 5 141.120414164243 5
"2030" "PRASILSKE" "Abies" 4250 646.903163074137 5 148.181266460228 4
"2031" "PRASILSKE" "Abies" 4750 438.752520100394 4 52.1892387609563 3
"2032" "PRASILSKE" "Abies" 5250 253.375168418941 7 57.5301164561259 2
"2033" "PRASILSKE" "Abies" 5750 37.9633260724768 6 7.5130404385301 1
"2034" "PRASILSKE" "Abies" 6250 55.1823621508361 5 15.5047523769754 1
"2035" "PRASILSKE" "Abies" 6750 6.54683759559967 10 3.62132546722263 1
"2036" "PRASILSKE" "Abies" 7250 2.02486402486402 9 2.02486402486402 1
"2037" "PRASILSKE" "Abies" 7750 2.36371882086168 10 2.36371882086168 1
"2045" "PRASILSKE" "Alnus" 750 271.206536100332 9 25.9007060179112 1
"2046" "PRASILSKE" "Alnus" 1250 418.494328009495 9 81.0371917680727 2
"2047" "PRASILSKE" "Alnus" 1750 720.685502856877 10 62.6185593074338 2
"2048" "PRASILSKE" "Alnus" 2250 789.548956139277 7 118.282723699413 2
"2049" "PRASILSKE" "Alnus" 2750 714.817137109478 5 120.998136850141 2
